"","UNITID","EFFYLEV","LSTUDY","XEYTOTLT","EFYTOTLT","XEYTOTLM","EFYTOTLM","XEYTOTLW","EFYTOTLW","XEFYAIAT","EFYAIANT","XEFYAIAM","EFYAIANM","XEFYAIAW","EFYAIANW","XEFYASIT","EFYASIAT","XEFYASIM","EFYASIAM","XEFYASIW","EFYASIAW","XEFYBKAT","EFYBKAAT","XEFYBKAM","EFYBKAAM","XEFYBKAW","EFYBKAAW","XEFYHIST","EFYHISPT","XEFYHISM","EFYHISPM","XEFYHISW","EFYHISPW","XEFYNHPT","EFYNHPIT","XEFYNHPM","EFYNHPIM","XEFYNHPW","EFYNHPIW","XEFYWHIT","EFYWHITT","XEFYWHIM","EFYWHITM","XEFYWHIW","EFYWHITW","XEFY2MOT","EFY2MORT","XEFY2MOM","EFY2MORM","XEFY2MOW","EFY2MORW","XEYUNKNT","EFYUNKNT","XEYUNKNM","EFYUNKNM","XEYUNKNW","EFYUNKNW","XEYNRALT","EFYNRALT","XEYNRALM","EFYNRALM","XEYNRALW","EFYNRALW"
"14071",447759,2,1,"R",446,"R",104,"R",342,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",3,"R",2,"R",1,"R",429,"R",99,"R",330,"R",0,"R",0,"R",0,"R",4,"R",1,"R",3,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",5,"R",2,"R",3
"14072",447768,1,999,"R",2665,"R",586,"R",2079,"R",5,"R",0,"R",5,"R",194,"R",83,"R",111,"R",235,"R",56,"R",179,"R",1519,"R",292,"R",1227,"R",52,"R",23,"R",29,"R",433,"R",80,"R",353,"R",172,"R",38,"R",134,"R",55,"R",14,"R",41,"R",0,"R",0,"R",0
"14073",447768,2,1,"R",2665,"R",586,"R",2079,"R",5,"R",0,"R",5,"R",194,"R",83,"R",111,"R",235,"R",56,"R",179,"R",1519,"R",292,"R",1227,"R",52,"R",23,"R",29,"R",433,"R",80,"R",353,"R",172,"R",38,"R",134,"R",55,"R",14,"R",41,"R",0,"R",0,"R",0
"14074",447777,1,999,"R",500,"R",289,"R",211,"R",5,"R",2,"R",3,"R",87,"R",51,"R",36,"R",115,"R",54,"R",61,"R",90,"R",51,"R",39,"R",0,"R",0,"R",0,"R",180,"R",117,"R",63,"R",0,"R",0,"R",0,"R",23,"R",14,"R",9,"R",0,"R",0,"R",0
"14075",447777,2,1,"R",500,"R",289,"R",211,"R",5,"R",2,"R",3,"R",87,"R",51,"R",36,"R",115,"R",54,"R",61,"R",90,"R",51,"R",39,"R",0,"R",0,"R",0,"R",180,"R",117,"R",63,"R",0,"R",0,"R",0,"R",23,"R",14,"R",9,"R",0,"R",0,"R",0
"14076",447795,1,999,"R",23,"R",4,"R",19,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",1,"R",0,"R",1,"R",4,"R",1,"R",3,"R",0,"R",0,"R",0,"R",16,"R",3,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"14077",447795,2,1,"R",23,"R",4,"R",19,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",1,"R",0,"R",1,"R",4,"R",1,"R",3,"R",0,"R",0,"R",0,"R",16,"R",3,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"14078",447801,1,999,"R",267,"R",106,"R",161,"Z",0,"Z",0,"Z",0,"R",214,"R",85,"R",129,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",6,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",42,"R",15,"R",27
"14079",447801,4,3,"R",267,"R",106,"R",161,"Z",0,"Z",0,"Z",0,"R",214,"R",85,"R",129,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",6,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",42,"R",15,"R",27
"14080",447810,1,999,"R",290,"R",13,"R",277,"R",2,"Z",0,"R",2,"R",9,"Z",0,"R",9,"R",37,"R",1,"R",36,"R",77,"R",3,"R",74,"R",18,"R",2,"R",16,"R",121,"R",5,"R",116,"R",8,"R",1,"R",7,"R",18,"R",1,"R",17,"Z",0,"Z",0,"Z",0
"14081",447810,2,1,"R",290,"R",13,"R",277,"R",2,"Z",0,"R",2,"R",9,"Z",0,"R",9,"R",37,"R",1,"R",36,"R",77,"R",3,"R",74,"R",18,"R",2,"R",16,"R",121,"R",5,"R",116,"R",8,"R",1,"R",7,"R",18,"R",1,"R",17,"Z",0,"Z",0,"Z",0
"14082",447829,1,999,"R",98,"R",67,"R",31,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",46,"R",39,"R",7,"R",38,"R",18,"R",20,"Z",0,"Z",0,"Z",0,"R",12,"R",9,"R",3,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0
"14083",447829,2,1,"R",98,"R",67,"R",31,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",46,"R",39,"R",7,"R",38,"R",18,"R",20,"Z",0,"Z",0,"Z",0,"R",12,"R",9,"R",3,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0
"14084",447847,1,999,"R",171,"R",163,"R",8,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",4,"R",4,"R",0,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",43,"R",39,"R",4,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",118,"R",114,"R",4
"14085",447847,2,1,"R",171,"R",163,"R",8,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",4,"R",4,"R",0,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",43,"R",39,"R",4,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",118,"R",114,"R",4
"14086",447856,1,999,"R",306,"R",74,"R",232,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",53,"R",9,"R",44,"R",252,"R",64,"R",188,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"14087",447856,2,1,"R",306,"R",74,"R",232,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",53,"R",9,"R",44,"R",252,"R",64,"R",188,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"14088",447865,1,999,"R",49,"R",28,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",40,"R",23,"R",17,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",6,"R",2,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"14089",447865,2,1,"R",49,"R",28,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",40,"R",23,"R",17,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",6,"R",2,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"14090",447874,1,999,"R",578,"R",569,"R",9,"R",2,"R",2,"R",0,"R",2,"R",2,"R",0,"R",31,"R",29,"R",2,"R",28,"R",28,"R",0,"R",5,"R",5,"R",0,"R",508,"R",501,"R",7,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"14091",447874,2,1,"R",578,"R",569,"R",9,"R",2,"R",2,"R",0,"R",2,"R",2,"R",0,"R",31,"R",29,"R",2,"R",28,"R",28,"R",0,"R",5,"R",5,"R",0,"R",508,"R",501,"R",7,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"14092",447883,1,999,"R",254,"R",158,"R",96,"R",0,"R",0,"R",0,"R",6,"R",5,"R",1,"R",117,"R",86,"R",31,"R",36,"R",21,"R",15,"R",0,"R",0,"R",0,"R",95,"R",46,"R",49,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"14093",447883,2,1,"R",254,"R",158,"R",96,"R",0,"R",0,"R",0,"R",6,"R",5,"R",1,"R",117,"R",86,"R",31,"R",36,"R",21,"R",15,"R",0,"R",0,"R",0,"R",95,"R",46,"R",49,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"14094",447892,1,999,"R",297,"R",56,"R",241,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",193,"R",45,"R",148,"R",11,"R",2,"R",9,"R",0,"R",0,"R",0,"R",72,"R",6,"R",66,"R",1,"R",0,"R",1,"R",18,"R",2,"R",16,"R",0,"R",0,"R",0
"14095",447892,2,1,"R",297,"R",56,"R",241,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",193,"R",45,"R",148,"R",11,"R",2,"R",9,"R",0,"R",0,"R",0,"R",72,"R",6,"R",66,"R",1,"R",0,"R",1,"R",18,"R",2,"R",16,"R",0,"R",0,"R",0
"14096",447908,1,999,"R",63,"R",8,"R",55,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",62,"R",8,"R",54,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"14097",447908,2,1,"R",63,"R",8,"R",55,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",62,"R",8,"R",54,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"14098",447917,1,999,"R",135,"R",27,"R",108,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",38,"R",11,"R",27,"R",5,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",85,"R",15,"R",70,"R",5,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"14099",447917,2,1,"R",135,"R",27,"R",108,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",38,"R",11,"R",27,"R",5,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",85,"R",15,"R",70,"R",5,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"14100",447935,1,999,"R",571,"R",54,"R",517,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",156,"R",13,"R",143,"R",13,"R",0,"R",13,"R",1,"R",0,"R",1,"R",299,"R",34,"R",265,"R",2,"R",0,"R",2,"R",96,"R",7,"R",89,"R",0,"R",0,"R",0
"14101",447935,2,1,"R",571,"R",54,"R",517,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",156,"R",13,"R",143,"R",13,"R",0,"R",13,"R",1,"R",0,"R",1,"R",299,"R",34,"R",265,"R",2,"R",0,"R",2,"R",96,"R",7,"R",89,"R",0,"R",0,"R",0
"14102",447953,1,999,"R",379,"R",196,"R",183,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",75,"R",38,"R",37,"R",78,"R",43,"R",35,"R",22,"R",10,"R",12,"R",140,"R",77,"R",63,"R",13,"R",7,"R",6,"R",46,"R",17,"R",29,"R",2,"R",2,"R",0
"14103",447953,2,1,"R",361,"R",190,"R",171,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",73,"R",36,"R",37,"R",74,"R",41,"R",33,"R",22,"R",10,"R",12,"R",132,"R",77,"R",55,"R",13,"R",7,"R",6,"R",42,"R",15,"R",27,"R",2,"R",2,"R",0
"14104",447953,4,3,"R",18,"R",6,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",4,"R",2,"R",2,"R",0,"R",0,"R",0,"R",8,"R",0,"R",8,"R",0,"R",0,"R",0,"R",4,"R",2,"R",2,"R",0,"R",0,"R",0
"14105",447962,1,999,"R",314,"R",14,"R",300,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",122,"R",6,"R",116,"R",3,"Z",0,"R",3,"R",1,"Z",0,"R",1,"R",187,"R",8,"R",179,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"14106",447962,2,1,"R",314,"R",14,"R",300,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",122,"R",6,"R",116,"R",3,"Z",0,"R",3,"R",1,"Z",0,"R",1,"R",187,"R",8,"R",179,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"14107",447971,1,999,"R",139,"R",7,"R",132,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",49,"R",1,"R",48,"R",17,"R",1,"R",16,"Z",0,"Z",0,"Z",0,"R",64,"R",4,"R",60,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"R",8,"Z",0,"Z",0,"Z",0
"14108",447971,2,1,"R",139,"R",7,"R",132,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",49,"R",1,"R",48,"R",17,"R",1,"R",16,"Z",0,"Z",0,"Z",0,"R",64,"R",4,"R",60,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"R",8,"Z",0,"Z",0,"Z",0
"14109",447980,1,999,"R",85,"R",9,"R",76,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",25,"R",5,"R",20,"R",6,"R",1,"R",5,"Z",0,"Z",0,"Z",0,"R",54,"R",3,"R",51,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"14110",447980,2,1,"R",85,"R",9,"R",76,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",25,"R",5,"R",20,"R",6,"R",1,"R",5,"Z",0,"Z",0,"Z",0,"R",54,"R",3,"R",51,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"14111",447999,1,999,"R",206,"R",65,"R",141,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",27,"R",11,"R",16,"R",13,"R",3,"R",10,"Z",0,"Z",0,"Z",0,"R",146,"R",48,"R",98,"R",1,"Z",0,"R",1,"R",18,"R",3,"R",15,"Z",0,"Z",0,"Z",0
"14112",447999,2,1,"R",206,"R",65,"R",141,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",27,"R",11,"R",16,"R",13,"R",3,"R",10,"Z",0,"Z",0,"Z",0,"R",146,"R",48,"R",98,"R",1,"Z",0,"R",1,"R",18,"R",3,"R",15,"Z",0,"Z",0,"Z",0
"14113",448008,1,999,"R",32,"R",1,"R",31,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"Z",0,"R",29,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"14114",448008,2,1,"R",32,"R",1,"R",31,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"Z",0,"R",29,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"14115",448017,1,999,"R",124,"R",12,"R",112,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",89,"R",7,"R",82,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",32,"R",5,"R",27,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"14116",448017,2,1,"R",124,"R",12,"R",112,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",89,"R",7,"R",82,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",32,"R",5,"R",27,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"14117",448026,1,999,"R",175,"R",8,"R",167,"R",3,"R",0,"R",3,"R",3,"R",0,"R",3,"R",1,"R",0,"R",1,"R",6,"R",0,"R",6,"R",0,"R",0,"R",0,"R",152,"R",8,"R",144,"R",2,"R",0,"R",2,"R",8,"R",0,"R",8,"R",0,"R",0,"R",0
"14118",448026,2,1,"R",175,"R",8,"R",167,"R",3,"R",0,"R",3,"R",3,"R",0,"R",3,"R",1,"R",0,"R",1,"R",6,"R",0,"R",6,"R",0,"R",0,"R",0,"R",152,"R",8,"R",144,"R",2,"R",0,"R",2,"R",8,"R",0,"R",8,"R",0,"R",0,"R",0
"14119",448035,1,999,"R",50,"R",13,"R",37,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",21,"R",6,"R",15,"R",0,"R",0,"R",0,"R",22,"R",4,"R",18,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0
"14120",448035,2,1,"R",50,"R",13,"R",37,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",21,"R",6,"R",15,"R",0,"R",0,"R",0,"R",22,"R",4,"R",18,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0
"14121",448044,1,999,"R",19,"R",2,"R",17,"R",1,"R",0,"R",1,"R",2,"R",0,"R",2,"R",2,"R",0,"R",2,"R",9,"R",2,"R",7,"R",0,"R",0,"R",0,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"14122",448044,2,1,"R",19,"R",2,"R",17,"R",1,"R",0,"R",1,"R",2,"R",0,"R",2,"R",2,"R",0,"R",2,"R",9,"R",2,"R",7,"R",0,"R",0,"R",0,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"14123",448053,1,999,"R",114,"R",10,"R",104,"R",0,"R",0,"R",0,"R",10,"R",0,"R",10,"R",5,"R",0,"R",5,"R",22,"R",2,"R",20,"R",0,"R",0,"R",0,"R",77,"R",8,"R",69,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"14124",448053,2,1,"R",114,"R",10,"R",104,"R",0,"R",0,"R",0,"R",10,"R",0,"R",10,"R",5,"R",0,"R",5,"R",22,"R",2,"R",20,"R",0,"R",0,"R",0,"R",77,"R",8,"R",69,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"14125",448071,1,999,"R",310,"R",25,"R",285,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"R",11,"R",49,"R",6,"R",43,"R",52,"R",4,"R",48,"Z",0,"Z",0,"Z",0,"R",92,"R",7,"R",85,"R",13,"R",1,"R",12,"R",93,"R",7,"R",86,"Z",0,"Z",0,"Z",0
"14126",448071,2,1,"R",310,"R",25,"R",285,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"R",11,"R",49,"R",6,"R",43,"R",52,"R",4,"R",48,"Z",0,"Z",0,"Z",0,"R",92,"R",7,"R",85,"R",13,"R",1,"R",12,"R",93,"R",7,"R",86,"Z",0,"Z",0,"Z",0
"14127",448080,1,999,"R",61,"R",10,"R",51,"R",4,"R",2,"R",2,"R",1,"R",1,"R",0,"R",29,"R",3,"R",26,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",25,"R",4,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"14128",448080,2,1,"R",61,"R",10,"R",51,"R",4,"R",2,"R",2,"R",1,"R",1,"R",0,"R",29,"R",3,"R",26,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",25,"R",4,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"14129",448105,1,999,"R",86,"R",26,"R",60,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",42,"R",14,"R",28,"R",11,"R",4,"R",7,"R",0,"R",0,"R",0,"R",33,"R",8,"R",25,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"14130",448105,2,1,"R",86,"R",26,"R",60,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",42,"R",14,"R",28,"R",11,"R",4,"R",7,"R",0,"R",0,"R",0,"R",33,"R",8,"R",25,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"14131",448114,1,999,"R",1242,"R",458,"R",784,"R",3,"R",1,"R",2,"R",24,"R",10,"R",14,"R",474,"R",194,"R",280,"R",124,"R",44,"R",80,"R",0,"R",0,"R",0,"R",272,"R",81,"R",191,"R",6,"R",1,"R",5,"R",339,"R",127,"R",212,"R",0,"R",0,"R",0
"14132",448114,2,1,"R",1242,"R",458,"R",784,"R",3,"R",1,"R",2,"R",24,"R",10,"R",14,"R",474,"R",194,"R",280,"R",124,"R",44,"R",80,"R",0,"R",0,"R",0,"R",272,"R",81,"R",191,"R",6,"R",1,"R",5,"R",339,"R",127,"R",212,"R",0,"R",0,"R",0
"14133",448123,1,999,"R",314,"R",53,"R",261,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",314,"R",53,"R",261,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"14134",448123,2,1,"R",314,"R",53,"R",261,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",314,"R",53,"R",261,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"14135",448141,1,999,"R",83,"R",0,"R",83,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",5,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",74,"R",0,"R",74,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"14136",448141,2,1,"R",83,"R",0,"R",83,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",5,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",74,"R",0,"R",74,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"14137",448150,1,999,"R",237,"R",19,"R",218,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",50,"R",8,"R",42,"R",2,"Z",0,"R",2,"R",1,"Z",0,"R",1,"R",183,"R",10,"R",173,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"14138",448150,2,1,"R",237,"R",19,"R",218,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",50,"R",8,"R",42,"R",2,"Z",0,"R",2,"R",1,"Z",0,"R",1,"R",183,"R",10,"R",173,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"14139",448196,1,999,"R",472,"R",54,"R",418,"Z",0,"Z",0,"Z",0,"R",22,"R",9,"R",13,"R",158,"R",18,"R",140,"R",156,"R",15,"R",141,"Z",0,"Z",0,"Z",0,"R",136,"R",12,"R",124,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"14140",448196,2,1,"R",472,"R",54,"R",418,"Z",0,"Z",0,"Z",0,"R",22,"R",9,"R",13,"R",158,"R",18,"R",140,"R",156,"R",15,"R",141,"Z",0,"Z",0,"Z",0,"R",136,"R",12,"R",124,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"14141",448202,1,999,"R",126,"R",18,"R",108,"R",0,"R",0,"R",0,"R",45,"R",12,"R",33,"R",12,"R",0,"R",12,"R",36,"R",2,"R",34,"R",0,"R",0,"R",0,"R",31,"R",4,"R",27,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2
"14142",448202,2,1,"R",126,"R",18,"R",108,"R",0,"R",0,"R",0,"R",45,"R",12,"R",33,"R",12,"R",0,"R",12,"R",36,"R",2,"R",34,"R",0,"R",0,"R",0,"R",31,"R",4,"R",27,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2
"14143",448211,1,999,"R",133,"R",4,"R",129,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",99,"R",3,"R",96,"R",29,"R",1,"R",28,"R",0,"R",0,"R",0,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"14144",448211,2,1,"R",133,"R",4,"R",129,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",99,"R",3,"R",96,"R",29,"R",1,"R",28,"R",0,"R",0,"R",0,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"14145",448220,1,999,"R",91,"R",4,"R",87,"R",2,"R",1,"R",1,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",4,"R",1,"R",3,"R",1,"R",0,"R",1,"R",76,"R",1,"R",75,"R",5,"R",0,"R",5,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
"14146",448220,2,1,"R",91,"R",4,"R",87,"R",2,"R",1,"R",1,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",4,"R",1,"R",3,"R",1,"R",0,"R",1,"R",76,"R",1,"R",75,"R",5,"R",0,"R",5,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
"14147",448239,1,999,"R",179,"R",2,"R",177,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",179,"R",2,"R",177,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"14148",448239,2,1,"R",179,"R",2,"R",177,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",179,"R",2,"R",177,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"14149",448248,1,999,"R",2589,"R",851,"R",1738,"R",11,"R",3,"R",8,"R",12,"R",4,"R",8,"R",9,"R",2,"R",7,"R",177,"R",56,"R",121,"R",11,"R",4,"R",7,"R",2316,"R",768,"R",1548,"R",53,"R",14,"R",39,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"14150",448248,2,1,"R",2589,"R",851,"R",1738,"R",11,"R",3,"R",8,"R",12,"R",4,"R",8,"R",9,"R",2,"R",7,"R",177,"R",56,"R",121,"R",11,"R",4,"R",7,"R",2316,"R",768,"R",1548,"R",53,"R",14,"R",39,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
