"","UNITID","EFFYLEV","LSTUDY","XEYTOTLT","EFYTOTLT","XEYTOTLM","EFYTOTLM","XEYTOTLW","EFYTOTLW","XEFYAIAT","EFYAIANT","XEFYAIAM","EFYAIANM","XEFYAIAW","EFYAIANW","XEFYASIT","EFYASIAT","XEFYASIM","EFYASIAM","XEFYASIW","EFYASIAW","XEFYBKAT","EFYBKAAT","XEFYBKAM","EFYBKAAM","XEFYBKAW","EFYBKAAW","XEFYHIST","EFYHISPT","XEFYHISM","EFYHISPM","XEFYHISW","EFYHISPW","XEFYNHPT","EFYNHPIT","XEFYNHPM","EFYNHPIM","XEFYNHPW","EFYNHPIW","XEFYWHIT","EFYWHITT","XEFYWHIM","EFYWHITM","XEFYWHIW","EFYWHITW","XEFY2MOT","EFY2MORT","XEFY2MOM","EFY2MORM","XEFY2MOW","EFY2MORW","XEYUNKNT","EFYUNKNT","XEYUNKNM","EFYUNKNM","XEYUNKNW","EFYUNKNW","XEYNRALT","EFYNRALT","XEYNRALM","EFYNRALM","XEYNRALW","EFYNRALW"
"78",101569,1,999,"R",4611,"R",1807,"R",2804,"R",6,"R",3,"R",3,"R",19,"R",6,"R",13,"R",3501,"R",1207,"R",2294,"R",50,"R",29,"R",21,"R",10,"R",4,"R",6,"R",624,"R",368,"R",256,"R",31,"R",15,"R",16,"R",363,"R",173,"R",190,"R",7,"R",2,"R",5
"79",101569,2,1,"R",4611,"R",1807,"R",2804,"R",6,"R",3,"R",3,"R",19,"R",6,"R",13,"R",3501,"R",1207,"R",2294,"R",50,"R",29,"R",21,"R",10,"R",4,"R",6,"R",624,"R",368,"R",256,"R",31,"R",15,"R",16,"R",363,"R",173,"R",190,"R",7,"R",2,"R",5
"80",101587,1,999,"R",5305,"R",1417,"R",3888,"R",37,"R",8,"R",29,"R",28,"R",17,"R",11,"R",2502,"R",551,"R",1951,"R",68,"R",25,"R",43,"R",2,"R",1,"R",1,"R",2307,"R",688,"R",1619,"R",37,"R",14,"R",23,"R",225,"R",66,"R",159,"R",99,"R",47,"R",52
"81",101587,2,1,"R",2187,"R",928,"R",1259,"R",12,"R",7,"R",5,"R",20,"R",15,"R",5,"R",921,"R",349,"R",572,"R",48,"R",23,"R",25,"R",2,"R",1,"R",1,"R",953,"R",441,"R",512,"R",20,"R",8,"R",12,"R",120,"R",41,"R",79,"R",91,"R",43,"R",48
"82",101587,4,3,"R",3118,"R",489,"R",2629,"R",25,"R",1,"R",24,"R",8,"R",2,"R",6,"R",1581,"R",202,"R",1379,"R",20,"R",2,"R",18,"R",0,"R",0,"R",0,"R",1354,"R",247,"R",1107,"R",17,"R",6,"R",11,"R",105,"R",25,"R",80,"R",8,"R",4,"R",4
"83",101602,1,999,"R",2241,"R",856,"R",1385,"R",7,"R",3,"R",4,"R",18,"R",7,"R",11,"R",502,"R",139,"R",363,"R",26,"R",8,"R",18,"R",0,"R",0,"R",0,"R",1669,"R",690,"R",979,"R",8,"R",3,"R",5,"R",8,"R",4,"R",4,"R",3,"R",2,"R",1
"84",101602,2,1,"R",2241,"R",856,"R",1385,"R",7,"R",3,"R",4,"R",18,"R",7,"R",11,"R",502,"R",139,"R",363,"R",26,"R",8,"R",18,"R",0,"R",0,"R",0,"R",1669,"R",690,"R",979,"R",8,"R",3,"R",5,"R",8,"R",4,"R",4,"R",3,"R",2,"R",1
"85",101648,1,999,"R",445,"R",361,"R",84,"R",5,"R",5,"R",0,"R",16,"R",12,"R",4,"R",103,"R",84,"R",19,"R",47,"R",37,"R",10,"R",3,"R",3,"R",0,"R",255,"R",209,"R",46,"R",12,"R",9,"R",3,"R",4,"R",2,"R",2,"R",0,"R",0,"R",0
"86",101648,2,1,"R",445,"R",361,"R",84,"R",5,"R",5,"R",0,"R",16,"R",12,"R",4,"R",103,"R",84,"R",19,"R",47,"R",37,"R",10,"R",3,"R",3,"R",0,"R",255,"R",209,"R",46,"R",12,"R",9,"R",3,"R",4,"R",2,"R",2,"R",0,"R",0,"R",0
"87",101675,1,999,"R",2019,"R",1055,"R",964,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1934,"R",1007,"R",927,"R",10,"R",6,"R",4,"R",1,"Z",0,"R",1,"R",32,"R",18,"R",14,"R",15,"R",6,"R",9,"R",27,"R",18,"R",9,"Z",0,"Z",0,"Z",0
"88",101675,2,1,"R",2019,"R",1055,"R",964,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1934,"R",1007,"R",927,"R",10,"R",6,"R",4,"R",1,"Z",0,"R",1,"R",32,"R",18,"R",14,"R",15,"R",6,"R",9,"R",27,"R",18,"R",9,"Z",0,"Z",0,"Z",0
"89",101693,1,999,"R",1951,"R",607,"R",1344,"R",31,"R",3,"R",28,"R",13,"R",3,"R",10,"R",514,"R",78,"R",436,"R",22,"R",6,"R",16,"Z",0,"Z",0,"Z",0,"R",1201,"R",437,"R",764,"R",29,"R",13,"R",16,"R",85,"R",30,"R",55,"R",56,"R",37,"R",19
"90",101693,2,1,"R",1766,"R",574,"R",1192,"R",29,"R",3,"R",26,"R",12,"R",3,"R",9,"R",409,"R",71,"R",338,"R",21,"R",6,"R",15,"Z",0,"Z",0,"Z",0,"R",1131,"R",412,"R",719,"R",29,"R",13,"R",16,"R",85,"R",30,"R",55,"R",50,"R",36,"R",14
"91",101693,4,3,"R",185,"R",33,"R",152,"R",2,"Z",0,"R",2,"R",1,"Z",0,"R",1,"R",105,"R",7,"R",98,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",70,"R",25,"R",45,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",1,"R",5
"92",101709,1,999,"R",3426,"R",1108,"R",2318,"R",24,"R",4,"R",20,"R",21,"R",8,"R",13,"R",517,"R",148,"R",369,"R",73,"R",26,"R",47,"R",0,"R",0,"R",0,"R",2495,"R",811,"R",1684,"R",57,"R",15,"R",42,"R",202,"R",78,"R",124,"R",37,"R",18,"R",19
"93",101709,2,1,"R",2846,"R",968,"R",1878,"R",21,"R",4,"R",17,"R",18,"R",8,"R",10,"R",405,"R",124,"R",281,"R",67,"R",25,"R",42,"R",0,"R",0,"R",0,"R",2074,"R",706,"R",1368,"R",51,"R",13,"R",38,"R",173,"R",70,"R",103,"R",37,"R",18,"R",19
"94",101709,4,3,"R",580,"R",140,"R",440,"R",3,"R",0,"R",3,"R",3,"R",0,"R",3,"R",112,"R",24,"R",88,"R",6,"R",1,"R",5,"R",0,"R",0,"R",0,"R",421,"R",105,"R",316,"R",6,"R",2,"R",4,"R",29,"R",8,"R",21,"R",0,"R",0,"R",0
"95",101736,1,999,"R",5500,"R",2395,"R",3105,"R",38,"R",19,"R",19,"R",26,"R",12,"R",14,"R",648,"R",221,"R",427,"R",185,"R",82,"R",103,"R",3,"R",0,"R",3,"R",4561,"R",2046,"R",2515,"R",30,"R",11,"R",19,"R",6,"R",2,"R",4,"R",3,"R",2,"R",1
"96",101736,2,1,"R",5500,"R",2395,"R",3105,"R",38,"R",19,"R",19,"R",26,"R",12,"R",14,"R",648,"R",221,"R",427,"R",185,"R",82,"R",103,"R",3,"R",0,"R",3,"R",4561,"R",2046,"R",2515,"R",30,"R",11,"R",19,"R",6,"R",2,"R",4,"R",3,"R",2,"R",1
"97",101879,1,999,"R",8184,"R",3450,"R",4734,"R",85,"R",31,"R",54,"R",149,"R",89,"R",60,"R",1042,"R",434,"R",608,"R",172,"R",85,"R",87,"R",7,"R",4,"R",3,"R",5871,"R",2354,"R",3517,"R",146,"R",47,"R",99,"R",333,"R",185,"R",148,"R",379,"R",221,"R",158
"98",101879,2,1,"R",6965,"R",2978,"R",3987,"R",71,"R",28,"R",43,"R",66,"R",29,"R",37,"R",923,"R",396,"R",527,"R",161,"R",83,"R",78,"R",7,"R",4,"R",3,"R",4969,"R",2025,"R",2944,"R",132,"R",45,"R",87,"R",324,"R",179,"R",145,"R",312,"R",189,"R",123
"99",101879,4,3,"R",1219,"R",472,"R",747,"R",14,"R",3,"R",11,"R",83,"R",60,"R",23,"R",119,"R",38,"R",81,"R",11,"R",2,"R",9,"R",0,"R",0,"R",0,"R",902,"R",329,"R",573,"R",14,"R",2,"R",12,"R",9,"R",6,"R",3,"R",67,"R",32,"R",35
"100",101897,1,999,"R",3867,"R",1516,"R",2351,"R",141,"R",58,"R",83,"R",20,"R",4,"R",16,"R",69,"R",29,"R",40,"R",203,"R",65,"R",138,"R",1,"R",1,"R",0,"R",3408,"R",1349,"R",2059,"R",12,"R",4,"R",8,"R",1,"R",0,"R",1,"R",12,"R",6,"R",6
"101",101897,2,1,"R",3867,"R",1516,"R",2351,"R",141,"R",58,"R",83,"R",20,"R",4,"R",16,"R",69,"R",29,"R",40,"R",203,"R",65,"R",138,"R",1,"R",1,"R",0,"R",3408,"R",1349,"R",2059,"R",12,"R",4,"R",8,"R",1,"R",0,"R",1,"R",12,"R",6,"R",6
"102",101912,1,999,"R",2063,"R",887,"R",1176,"R",7,"R",2,"R",5,"R",8,"R",3,"R",5,"R",1724,"R",740,"R",984,"R",53,"R",28,"R",25,"Z",0,"Z",0,"Z",0,"R",38,"R",14,"R",24,"Z",0,"Z",0,"Z",0,"R",66,"R",28,"R",38,"R",167,"R",72,"R",95
"103",101912,2,1,"R",2016,"R",866,"R",1150,"R",7,"R",2,"R",5,"R",3,"R",3,"Z",0,"R",1704,"R",727,"R",977,"R",49,"R",24,"R",25,"Z",0,"Z",0,"Z",0,"R",22,"R",11,"R",11,"Z",0,"Z",0,"Z",0,"R",65,"R",28,"R",37,"R",166,"R",71,"R",95
"104",101912,4,3,"R",47,"R",21,"R",26,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",5,"R",20,"R",13,"R",7,"R",4,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",3,"R",13,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0
"105",101949,1,999,"R",1893,"R",705,"R",1188,"R",25,"R",11,"R",14,"R",13,"R",5,"R",8,"R",816,"R",262,"R",554,"R",14,"R",5,"R",9,"R",1,"R",0,"R",1,"R",1005,"R",417,"R",588,"R",5,"R",1,"R",4,"R",13,"R",4,"R",9,"R",1,"R",0,"R",1
"106",101949,2,1,"R",1893,"R",705,"R",1188,"R",25,"R",11,"R",14,"R",13,"R",5,"R",8,"R",816,"R",262,"R",554,"R",14,"R",5,"R",9,"R",1,"R",0,"R",1,"R",1005,"R",417,"R",588,"R",5,"R",1,"R",4,"R",13,"R",4,"R",9,"R",1,"R",0,"R",1
"107",101958,1,999,"R",164,"R",4,"R",160,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"R",10,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",151,"R",3,"R",148,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"108",101958,2,1,"R",164,"R",4,"R",160,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"R",10,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",151,"R",3,"R",148,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"109",101994,1,999,"R",752,"R",282,"R",470,"R",7,"R",3,"R",4,"R",3,"R",1,"R",2,"R",367,"R",105,"R",262,"R",7,"R",1,"R",6,"R",2,"R",1,"R",1,"R",363,"R",170,"R",193,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"110",101994,2,1,"R",752,"R",282,"R",470,"R",7,"R",3,"R",4,"R",3,"R",1,"R",2,"R",367,"R",105,"R",262,"R",7,"R",1,"R",6,"R",2,"R",1,"R",1,"R",363,"R",170,"R",193,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"111",102030,1,999,"R",5760,"R",2335,"R",3425,"R",46,"R",17,"R",29,"R",113,"R",31,"R",82,"R",3481,"R",1334,"R",2147,"R",114,"R",68,"R",46,"R",9,"R",7,"R",2,"R",1830,"R",781,"R",1049,"R",48,"R",20,"R",28,"R",21,"R",9,"R",12,"R",98,"R",68,"R",30
"112",102030,2,1,"R",5760,"R",2335,"R",3425,"R",46,"R",17,"R",29,"R",113,"R",31,"R",82,"R",3481,"R",1334,"R",2147,"R",114,"R",68,"R",46,"R",9,"R",7,"R",2,"R",1830,"R",781,"R",1049,"R",48,"R",20,"R",28,"R",21,"R",9,"R",12,"R",98,"R",68,"R",30
"113",102049,1,999,"R",5294,"R",1998,"R",3296,"R",20,"R",7,"R",13,"R",85,"R",25,"R",60,"R",402,"R",158,"R",244,"R",239,"R",84,"R",155,"R",3,"R",0,"R",3,"R",4249,"R",1590,"R",2659,"R",48,"R",11,"R",37,"R",53,"R",22,"R",31,"R",195,"R",101,"R",94
"114",102049,2,1,"R",3172,"R",1118,"R",2054,"R",9,"R",2,"R",7,"R",26,"R",7,"R",19,"R",231,"R",104,"R",127,"R",200,"R",67,"R",133,"R",2,"R",0,"R",2,"R",2549,"R",864,"R",1685,"R",31,"R",7,"R",24,"R",21,"R",8,"R",13,"R",103,"R",59,"R",44
"115",102049,4,3,"R",2122,"R",880,"R",1242,"R",11,"R",5,"R",6,"R",59,"R",18,"R",41,"R",171,"R",54,"R",117,"R",39,"R",17,"R",22,"R",1,"R",0,"R",1,"R",1700,"R",726,"R",974,"R",17,"R",4,"R",13,"R",32,"R",14,"R",18,"R",92,"R",42,"R",50
"116",102058,1,999,"R",615,"R",315,"R",300,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",600,"R",305,"R",295,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",10,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"117",102058,2,1,"R",585,"R",295,"R",290,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",570,"R",285,"R",285,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",10,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"118",102058,4,3,"R",30,"R",20,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",20,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"119",102067,1,999,"R",7852,"R",3409,"R",4443,"R",27,"R",14,"R",13,"R",146,"R",85,"R",61,"R",2579,"R",924,"R",1655,"R",40,"R",11,"R",29,"R",5,"R",2,"R",3,"R",4330,"R",2034,"R",2296,"R",101,"R",40,"R",61,"R",537,"R",254,"R",283,"R",87,"R",45,"R",42
"120",102067,2,1,"R",7852,"R",3409,"R",4443,"R",27,"R",14,"R",13,"R",146,"R",85,"R",61,"R",2579,"R",924,"R",1655,"R",40,"R",11,"R",29,"R",5,"R",2,"R",3,"R",4330,"R",2034,"R",2296,"R",101,"R",40,"R",61,"R",537,"R",254,"R",283,"R",87,"R",45,"R",42
"121",102076,1,999,"R",3192,"R",1243,"R",1949,"R",63,"R",31,"R",32,"R",28,"R",10,"R",18,"R",191,"R",77,"R",114,"R",192,"R",77,"R",115,"R",2,"R",1,"R",1,"R",2638,"R",1008,"R",1630,"R",0,"R",0,"R",0,"R",66,"R",33,"R",33,"R",12,"R",6,"R",6
"122",102076,2,1,"R",3192,"R",1243,"R",1949,"R",63,"R",31,"R",32,"R",28,"R",10,"R",18,"R",191,"R",77,"R",114,"R",192,"R",77,"R",115,"R",2,"R",1,"R",1,"R",2638,"R",1008,"R",1630,"R",0,"R",0,"R",0,"R",66,"R",33,"R",33,"R",12,"R",6,"R",6
"123",102094,1,999,"R",17588,"R",6743,"R",10845,"R",145,"R",52,"R",93,"R",571,"R",249,"R",322,"R",3553,"R",1244,"R",2309,"R",415,"R",152,"R",263,"R",44,"R",16,"R",28,"R",11533,"R",4297,"R",7236,"R",332,"R",117,"R",215,"R",361,"R",143,"R",218,"R",634,"R",473,"R",161
"124",102094,2,1,"R",12904,"R",5630,"R",7274,"R",114,"R",47,"R",67,"R",424,"R",205,"R",219,"R",2930,"R",1138,"R",1792,"R",313,"R",127,"R",186,"R",24,"R",11,"R",13,"R",8136,"R",3540,"R",4596,"R",275,"R",104,"R",171,"R",250,"R",121,"R",129,"R",438,"R",337,"R",101
"125",102094,4,3,"R",4684,"R",1113,"R",3571,"R",31,"R",5,"R",26,"R",147,"R",44,"R",103,"R",623,"R",106,"R",517,"R",102,"R",25,"R",77,"R",20,"R",5,"R",15,"R",3397,"R",757,"R",2640,"R",57,"R",13,"R",44,"R",111,"R",22,"R",89,"R",196,"R",136,"R",60
"126",102234,1,999,"R",1639,"R",665,"R",974,"R",10,"R",4,"R",6,"R",15,"R",6,"R",9,"R",265,"R",77,"R",188,"R",121,"R",58,"R",63,"R",2,"R",0,"R",2,"R",1095,"R",473,"R",622,"R",32,"R",11,"R",21,"R",79,"R",25,"R",54,"R",20,"R",11,"R",9
"127",102234,2,1,"R",1440,"R",596,"R",844,"R",9,"R",3,"R",6,"R",12,"R",6,"R",6,"R",225,"R",70,"R",155,"R",116,"R",54,"R",62,"R",1,"R",0,"R",1,"R",947,"R",417,"R",530,"R",31,"R",10,"R",21,"R",79,"R",25,"R",54,"R",20,"R",11,"R",9
"128",102234,4,3,"R",199,"R",69,"R",130,"R",1,"R",1,"R",0,"R",3,"R",0,"R",3,"R",40,"R",7,"R",33,"R",5,"R",4,"R",1,"R",1,"R",0,"R",1,"R",148,"R",56,"R",92,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"129",102261,1,999,"R",201,"R",118,"R",83,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",62,"R",30,"R",32,"R",5,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"R",124,"R",82,"R",42,"R",2,"R",2,"Z",0,"R",6,"R",1,"R",5,"R",1,"Z",0,"R",1
"130",102261,2,1,"R",201,"R",118,"R",83,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",62,"R",30,"R",32,"R",5,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"R",124,"R",82,"R",42,"R",2,"R",2,"Z",0,"R",6,"R",1,"R",5,"R",1,"Z",0,"R",1
"131",102270,1,999,"R",1131,"R",598,"R",533,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1020,"R",527,"R",493,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",93,"R",61,"R",32,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18,"R",10,"R",8
"132",102270,2,1,"R",1131,"R",598,"R",533,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1020,"R",527,"R",493,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",93,"R",61,"R",32,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18,"R",10,"R",8
"133",102298,1,999,"R",934,"R",477,"R",457,"Z",0,"Z",0,"Z",0,"R",5,"R",2,"R",3,"R",772,"R",387,"R",385,"R",60,"R",32,"R",28,"Z",0,"Z",0,"Z",0,"R",79,"R",45,"R",34,"Z",0,"Z",0,"Z",0,"R",18,"R",11,"R",7,"Z",0,"Z",0,"Z",0
"134",102298,2,1,"R",934,"R",477,"R",457,"Z",0,"Z",0,"Z",0,"R",5,"R",2,"R",3,"R",772,"R",387,"R",385,"R",60,"R",32,"R",28,"Z",0,"Z",0,"Z",0,"R",79,"R",45,"R",34,"Z",0,"Z",0,"Z",0,"R",18,"R",11,"R",7,"Z",0,"Z",0,"Z",0
"135",102313,1,999,"R",2123,"R",1080,"R",1043,"R",1,"R",0,"R",1,"R",23,"R",10,"R",13,"R",1305,"R",623,"R",682,"R",11,"R",9,"R",2,"R",0,"R",0,"R",0,"R",768,"R",430,"R",338,"R",3,"R",2,"R",1,"R",11,"R",5,"R",6,"R",1,"R",1,"R",0
"136",102313,2,1,"R",2123,"R",1080,"R",1043,"R",1,"R",0,"R",1,"R",23,"R",10,"R",13,"R",1305,"R",623,"R",682,"R",11,"R",9,"R",2,"R",0,"R",0,"R",0,"R",768,"R",430,"R",338,"R",3,"R",2,"R",1,"R",11,"R",5,"R",6,"R",1,"R",1,"R",0
"137",102368,1,999,"R",26232,"R",9946,"R",16286,"R",201,"R",86,"R",115,"R",233,"R",112,"R",121,"R",10188,"R",2950,"R",7238,"R",902,"R",409,"R",493,"R",24,"R",14,"R",10,"R",12161,"R",5301,"R",6860,"R",561,"R",198,"R",363,"R",1156,"R",476,"R",680,"R",806,"R",400,"R",406
"138",102368,2,1,"R",20437,"R",8084,"R",12353,"R",165,"R",75,"R",90,"R",181,"R",92,"R",89,"R",7629,"R",2375,"R",5254,"R",668,"R",316,"R",352,"R",22,"R",12,"R",10,"R",9819,"R",4372,"R",5447,"R",419,"R",156,"R",263,"R",971,"R",412,"R",559,"R",563,"R",274,"R",289
"139",102368,4,3,"R",5795,"R",1862,"R",3933,"R",36,"R",11,"R",25,"R",52,"R",20,"R",32,"R",2559,"R",575,"R",1984,"R",234,"R",93,"R",141,"R",2,"R",2,"R",0,"R",2342,"R",929,"R",1413,"R",142,"R",42,"R",100,"R",185,"R",64,"R",121,"R",243,"R",126,"R",117
"140",102377,1,999,"R",3158,"R",1273,"R",1885,"R",4,"R",2,"R",2,"R",18,"R",11,"R",7,"R",2394,"R",956,"R",1438,"R",32,"R",11,"R",21,"R",0,"R",0,"R",0,"R",57,"R",17,"R",40,"R",0,"R",0,"R",0,"R",632,"R",266,"R",366,"R",21,"R",10,"R",11
"141",102377,2,1,"R",2611,"R",1103,"R",1508,"R",1,"R",0,"R",1,"R",2,"R",2,"R",0,"R",2030,"R",859,"R",1171,"R",5,"R",3,"R",2,"R",0,"R",0,"R",0,"R",6,"R",4,"R",2,"R",0,"R",0,"R",0,"R",560,"R",231,"R",329,"R",7,"R",4,"R",3
"142",102377,4,3,"R",547,"R",170,"R",377,"R",3,"R",2,"R",1,"R",16,"R",9,"R",7,"R",364,"R",97,"R",267,"R",27,"R",8,"R",19,"R",0,"R",0,"R",0,"R",51,"R",13,"R",38,"R",0,"R",0,"R",0,"R",72,"R",35,"R",37,"R",14,"R",6,"R",8
"143",102395,1,999,"R",954,"R",657,"R",297,"R",5,"R",5,"Z",0,"R",19,"R",10,"R",9,"R",151,"R",102,"R",49,"R",48,"R",33,"R",15,"R",7,"R",4,"R",3,"R",562,"R",385,"R",177,"R",12,"R",10,"R",2,"R",150,"R",108,"R",42,"Z",0,"Z",0,"Z",0
"144",102395,2,1,"R",312,"R",230,"R",82,"Z",0,"Z",0,"Z",0,"R",8,"R",5,"R",3,"R",40,"R",34,"R",6,"R",20,"R",13,"R",7,"R",1,"R",1,"Z",0,"R",127,"R",86,"R",41,"R",6,"R",5,"R",1,"R",110,"R",86,"R",24,"Z",0,"Z",0,"Z",0
"145",102395,4,3,"R",642,"R",427,"R",215,"R",5,"R",5,"Z",0,"R",11,"R",5,"R",6,"R",111,"R",68,"R",43,"R",28,"R",20,"R",8,"R",6,"R",3,"R",3,"R",435,"R",299,"R",136,"R",6,"R",5,"R",1,"R",40,"R",22,"R",18,"Z",0,"Z",0,"Z",0
"146",102429,1,999,"R",5174,"R",1910,"R",3264,"R",12,"R",5,"R",7,"R",25,"R",9,"R",16,"R",824,"R",224,"R",600,"R",68,"R",25,"R",43,"R",0,"R",0,"R",0,"R",4121,"R",1596,"R",2525,"R",39,"R",12,"R",27,"R",85,"R",39,"R",46,"R",0,"R",0,"R",0
"147",102429,2,1,"R",5174,"R",1910,"R",3264,"R",12,"R",5,"R",7,"R",25,"R",9,"R",16,"R",824,"R",224,"R",600,"R",68,"R",25,"R",43,"R",0,"R",0,"R",0,"R",4121,"R",1596,"R",2525,"R",39,"R",12,"R",27,"R",85,"R",39,"R",46,"R",0,"R",0,"R",0
"148",102553,1,999,"R",27685,"R",11386,"R",16299,"R",1850,"R",708,"R",1142,"R",1492,"R",607,"R",885,"R",848,"R",367,"R",481,"R",1703,"R",639,"R",1064,"R",212,"R",99,"R",113,"R",16837,"R",6952,"R",9885,"R",2078,"R",765,"R",1313,"R",2215,"R",1069,"R",1146,"R",450,"R",180,"R",270
"149",102553,2,1,"R",26120,"R",10875,"R",15245,"R",1769,"R",686,"R",1083,"R",1441,"R",593,"R",848,"R",814,"R",359,"R",455,"R",1621,"R",619,"R",1002,"R",202,"R",94,"R",108,"R",15695,"R",6578,"R",9117,"R",2004,"R",739,"R",1265,"R",2165,"R",1043,"R",1122,"R",409,"R",164,"R",245
"150",102553,4,3,"R",1565,"R",511,"R",1054,"R",81,"R",22,"R",59,"R",51,"R",14,"R",37,"R",34,"R",8,"R",26,"R",82,"R",20,"R",62,"R",10,"R",5,"R",5,"R",1142,"R",374,"R",768,"R",74,"R",26,"R",48,"R",50,"R",26,"R",24,"R",41,"R",16,"R",25
"151",102580,1,999,"R",46,"R",26,"R",20,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",0,"R",1,"Z",0,"Z",0,"Z",0,"R",42,"R",25,"R",17,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0
"152",102580,2,1,"R",46,"R",26,"R",20,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",0,"R",1,"Z",0,"Z",0,"Z",0,"R",42,"R",25,"R",17,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0
"153",102614,1,999,"R",14851,"R",6169,"R",8682,"R",2639,"R",878,"R",1761,"R",216,"R",92,"R",124,"R",260,"R",118,"R",142,"R",622,"R",235,"R",387,"R",40,"R",16,"R",24,"R",6741,"R",2819,"R",3922,"R",550,"R",197,"R",353,"R",3453,"R",1636,"R",1817,"R",330,"R",178,"R",152
"154",102614,2,1,"R",13372,"R",5573,"R",7799,"R",2547,"R",862,"R",1685,"R",188,"R",82,"R",106,"R",248,"R",112,"R",136,"R",577,"R",222,"R",355,"R",38,"R",15,"R",23,"R",5888,"R",2473,"R",3415,"R",498,"R",178,"R",320,"R",3215,"R",1544,"R",1671,"R",173,"R",85,"R",88
"155",102614,4,3,"R",1479,"R",596,"R",883,"R",92,"R",16,"R",76,"R",28,"R",10,"R",18,"R",12,"R",6,"R",6,"R",45,"R",13,"R",32,"R",2,"R",1,"R",1,"R",853,"R",346,"R",507,"R",52,"R",19,"R",33,"R",238,"R",92,"R",146,"R",157,"R",93,"R",64
"156",102632,1,999,"R",5713,"R",2017,"R",3696,"R",651,"R",225,"R",426,"R",126,"R",35,"R",91,"R",73,"R",20,"R",53,"R",262,"R",102,"R",160,"R",51,"R",14,"R",37,"R",3472,"R",1229,"R",2243,"R",327,"R",93,"R",234,"R",698,"R",279,"R",419,"R",53,"R",20,"R",33
"157",102632,2,1,"R",5092,"R",1856,"R",3236,"R",592,"R",214,"R",378,"R",119,"R",34,"R",85,"R",60,"R",16,"R",44,"R",240,"R",97,"R",143,"R",48,"R",12,"R",36,"R",3071,"R",1121,"R",1950,"R",294,"R",91,"R",203,"R",623,"R",254,"R",369,"R",45,"R",17,"R",28
