"","UNITID","ARANK","XSATOTLT","SATOTLT","XSATOTLM","SATOTLM","XSATOTLW","SATOTLW","XSA09MCT","SA09MCT","XSA09MCM","SA09MCM","XSA09MCW","SA09MCW","XSA10MCT","SA10MCT","XSA10MCM","SA10MCM","XSA10MCW","SA10MCW","XSA11MCT","SA11MCT","XSA11MCM","SA11MCM","XSA11MCW","SA11MCW","XSA12MCT","SA12MCT","XSA12MCM","SA12MCM","XSA12MCW","SA12MCW","XSAMNTHT","SAMNTHT","XSAMNTHM","SAMNTHM","XSAMNTHW","SAMNTHW","XSAOUTLT","SAOUTLT","XSAOUTLM","SAOUTLM","XSAOUTLW","SAOUTLW","XSAAVMNT","SAAVMNT","XSAAVMNM","SAAVMNM","XSAAVMNW","SAAVMNW"
"6598",178624,5,"R",6,"R",6,"Z",0,"R",6,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",54,"R",54,"Z",0,"R",304974,"R",304974,"Z",0,"R",5648,"R",5648,"A",NA
"6599",178624,7,"R",243,"R",142,"R",101,"R",242,"R",141,"R",101,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",2190,"R",1281,"R",909,"R",14607285,"R",8886640,"R",5720645,"R",6670,"R",6937,"R",6293
"6600",178679,6,"R",30,"R",25,"R",5,"R",4,"Z",0,"R",4,"R",25,"R",24,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",298,"R",252,"R",46,"R",1453450,"R",1230250,"R",223200,"R",4877,"R",4882,"R",4852
"6601",178679,7,"R",30,"R",25,"R",5,"R",4,"Z",0,"R",4,"R",25,"R",24,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",298,"R",252,"R",46,"R",1453450,"R",1230250,"R",223200,"R",4877,"R",4882,"R",4852
"6602",178697,1,"R",26,"R",18,"R",8,"R",26,"R",18,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",234,"R",162,"R",72,"R",1920132,"R",1314396,"R",605736,"R",8206,"R",8114,"R",8413
"6603",178697,2,"R",28,"R",13,"R",15,"R",28,"R",13,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",252,"R",117,"R",135,"R",1858200,"R",889800,"R",968400,"R",7374,"R",7605,"R",7173
"6604",178697,3,"R",31,"R",16,"R",15,"R",31,"R",16,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",279,"R",144,"R",135,"R",1706120,"R",870344,"R",835776,"R",6115,"R",6044,"R",6191
"6605",178697,4,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",9,"R",42000,"Z",0,"R",42000,"R",4667,"A",NA,"R",4667
"6606",178697,7,"R",86,"R",47,"R",39,"R",86,"R",47,"R",39,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",774,"R",423,"R",351,"R",5526452,"R",3074540,"R",2451912,"R",7140,"R",7268,"R",6986
"6607",178721,1,"R",21,"R",15,"R",6,"Z",0,"Z",0,"Z",0,"R",21,"R",15,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",210,"R",150,"R",60,"R",1617529,"R",1184136,"R",433393,"R",7703,"R",7894,"R",7223
"6608",178721,2,"R",39,"R",22,"R",17,"Z",0,"Z",0,"Z",0,"R",39,"R",22,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",390,"R",220,"R",170,"R",2651310,"R",1504364,"R",1146946,"R",6798,"R",6838,"R",6747
"6609",178721,3,"R",31,"R",13,"R",18,"Z",0,"Z",0,"Z",0,"R",31,"R",13,"R",18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",310,"R",130,"R",180,"R",1723561,"R",700877,"R",1022684,"R",5560,"R",5391,"R",5682
"6610",178721,4,"R",5,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"R",5,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",50,"R",20,"R",30,"R",200172,"R",78502,"R",121670,"R",4003,"R",3925,"R",4056
"6611",178721,5,"R",7,"R",1,"R",6,"Z",0,"Z",0,"Z",0,"R",7,"R",1,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",70,"R",10,"R",60,"R",342329,"R",50000,"R",292329,"R",4890,"R",5000,"R",4872
"6612",178721,7,"R",103,"R",53,"R",50,"Z",0,"Z",0,"Z",0,"R",103,"R",53,"R",50,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1030,"R",530,"R",500,"R",6534901,"R",3517879,"R",3017022,"R",6345,"R",6638,"R",6034
"6613",178767,4,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4,"R",48,"Z",0,"R",48,"R",218000,"Z",0,"R",218000,"R",4542,"A",NA,"R",4542
"6614",178767,7,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4,"R",48,"Z",0,"R",48,"R",218000,"Z",0,"R",218000,"R",4542,"A",NA,"R",4542
"6615",178891,4,"R",83,"R",76,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",83,"R",76,"R",7,"R",996,"R",912,"R",84,"R",5021961,"R",4571152,"R",450809,"R",5042,"R",5012,"R",5367
"6616",178891,7,"R",83,"R",76,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",83,"R",76,"R",7,"R",996,"R",912,"R",84,"R",5021961,"R",4571152,"R",450809,"R",5042,"R",5012,"R",5367
"6617",178989,1,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",46,"Z",0,"R",46,"R",412941,"Z",0,"R",412941,"R",8977,"A",NA,"R",8977
"6618",178989,2,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",24,"Z",0,"R",24,"R",179484,"Z",0,"R",179484,"R",7479,"A",NA,"R",7479
"6619",178989,3,"R",19,"Z",0,"R",19,"Z",0,"Z",0,"Z",0,"R",18,"Z",0,"R",18,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",192,"Z",0,"R",192,"R",1265530,"Z",0,"R",1265530,"R",6591,"A",NA,"R",6591
"6620",178989,4,"R",8,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",80,"Z",0,"R",80,"R",478379,"Z",0,"R",478379,"R",5980,"A",NA,"R",5980
"6621",178989,7,"R",33,"Z",0,"R",33,"Z",0,"Z",0,"Z",0,"R",27,"Z",0,"R",27,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",6,"R",342,"Z",0,"R",342,"R",2336334,"Z",0,"R",2336334,"R",6831,"A",NA,"R",6831
"6622",179043,1,"R",39,"R",23,"R",16,"R",37,"R",23,"R",14,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",357,"R",207,"R",150,"R",2962432,"R",1844185,"R",1118247,"R",8298,"R",8909,"R",7455
"6623",179043,2,"R",35,"R",13,"R",22,"R",33,"R",13,"R",20,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",321,"R",117,"R",204,"R",2144217,"R",812484,"R",1331733,"R",6680,"R",6944,"R",6528
"6624",179043,3,"R",43,"R",19,"R",24,"R",37,"R",19,"R",18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",6,"R",405,"R",171,"R",234,"R",2775916,"R",1257222,"R",1518694,"R",6854,"R",7352,"R",6490
"6625",179043,4,"R",7,"R",1,"R",6,"R",5,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",69,"R",9,"R",60,"R",449667,"R",38110,"R",411557,"R",6517,"R",4234,"R",6859
"6626",179043,5,"R",5,"R",2,"R",3,"R",5,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",45,"R",18,"R",27,"R",186500,"R",81422,"R",105078,"R",4144,"R",4523,"R",3892
"6627",179043,7,"R",129,"R",58,"R",71,"R",117,"R",58,"R",59,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"R",12,"R",1197,"R",522,"R",675,"R",8518732,"R",4033423,"R",4485309,"R",7117,"R",7727,"R",6645
"6628",179070,6,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4,"R",48,"Z",0,"R",48,"R",150181,"Z",0,"R",150181,"R",3129,"A",NA,"R",3129
"6629",179070,7,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4,"R",48,"Z",0,"R",48,"R",150181,"Z",0,"R",150181,"R",3129,"A",NA,"R",3129
"6630",179159,1,"R",176,"R",127,"R",49,"R",175,"R",127,"R",48,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",1587,"R",1143,"R",444,"R",21097711,"R",16085986,"R",5011725,"R",13294,"R",14073,"R",11288
"6631",179159,2,"R",230,"R",121,"R",109,"R",230,"R",121,"R",109,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2070,"R",1089,"R",981,"R",19738746,"R",10118432,"R",9620314,"R",9536,"R",9291,"R",9807
"6632",179159,3,"R",259,"R",111,"R",148,"R",257,"R",110,"R",147,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",2337,"R",1002,"R",1335,"R",18561392,"R",8467089,"R",10094303,"R",7942,"R",8450,"R",7561
"6633",179159,4,"R",73,"R",21,"R",52,"R",72,"R",20,"R",52,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",660,"R",192,"R",468,"R",4793940,"R",1239773,"R",3554167,"R",7264,"R",6457,"R",7594
"6634",179159,6,"R",2,"R",2,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",18,"Z",0,"R",175615,"R",175615,"Z",0,"R",9756,"R",9756,"A",NA
"6635",179159,7,"R",740,"R",382,"R",358,"R",736,"R",380,"R",356,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"R",2,"R",6672,"R",3444,"R",3228,"R",64367404,"R",36086895,"R",28280509,"R",9647,"R",10478,"R",8761
"6636",179256,1,"R",8,"R",6,"R",2,"R",2,"R",2,"Z",0,"R",2,"R",2,"Z",0,"R",3,"R",1,"R",2,"R",1,"R",1,"Z",0,"R",83,"R",61,"R",22,"R",347751,"R",265103,"R",82648,"R",4190,"R",4346,"R",3757
"6637",179256,7,"R",8,"R",6,"R",2,"R",2,"R",2,"Z",0,"R",2,"R",2,"Z",0,"R",3,"R",1,"R",2,"R",1,"R",1,"Z",0,"R",83,"R",61,"R",22,"R",347751,"R",265103,"R",82648,"R",4190,"R",4346,"R",3757
"6638",179265,1,"R",11,"R",6,"R",5,"R",5,"R",3,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",3,"R",3,"R",117,"R",63,"R",54,"R",1284607,"R",662792,"R",621815,"R",10980,"R",10521,"R",11515
"6639",179265,2,"R",24,"R",13,"R",11,"R",11,"R",6,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",7,"R",6,"R",255,"R",138,"R",117,"R",2503657,"R",1338095,"R",1165562,"R",9818,"R",9696,"R",9962
"6640",179265,3,"R",45,"R",16,"R",29,"R",19,"R",8,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",8,"R",18,"R",483,"R",168,"R",315,"R",4032335,"R",1380825,"R",2651510,"R",8349,"R",8219,"R",8417
"6641",179265,4,"R",11,"R",2,"R",9,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",2,"R",8,"R",129,"R",24,"R",105,"R",440050,"R",84050,"R",356000,"R",3411,"R",3502,"R",3390
"6642",179265,7,"R",91,"R",37,"R",54,"R",36,"R",17,"R",19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",55,"R",20,"R",35,"R",984,"R",393,"R",591,"R",8260649,"R",3465762,"R",4794887,"R",8395,"R",8819,"R",8113
"6643",179308,1,"R",115,"R",53,"R",62,"Z",0,"Z",0,"Z",0,"R",115,"R",53,"R",62,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1150,"R",530,"R",620,"R",9275280,"R",4299158,"R",4976122,"R",8065,"R",8112,"R",8026
"6644",179308,2,"R",93,"R",46,"R",47,"Z",0,"Z",0,"Z",0,"R",93,"R",46,"R",47,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",930,"R",460,"R",470,"R",6638499,"R",3270810,"R",3367689,"R",7138,"R",7110,"R",7165
"6645",179308,3,"R",141,"R",60,"R",81,"Z",0,"Z",0,"Z",0,"R",141,"R",60,"R",81,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1410,"R",600,"R",810,"R",9027061,"R",3854430,"R",5172631,"R",6402,"R",6424,"R",6386
"6646",179308,4,"R",69,"R",24,"R",45,"Z",0,"Z",0,"Z",0,"R",69,"R",24,"R",45,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",690,"R",240,"R",450,"R",3929214,"R",1373594,"R",2555620,"R",5695,"R",5723,"R",5679
"6647",179308,7,"R",418,"R",183,"R",235,"Z",0,"Z",0,"Z",0,"R",418,"R",183,"R",235,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4180,"R",1830,"R",2350,"R",28870054,"R",12797992,"R",16072062,"R",6907,"R",6993,"R",6839
"6648",179317,1,"R",7,"R",5,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",5,"R",2,"R",84,"R",60,"R",24,"R",537776,"R",377204,"R",160572,"R",6402,"R",6287,"R",6691
"6649",179317,2,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",3,"R",48,"R",12,"R",36,"R",285323,"R",68781,"R",216542,"R",5944,"R",5732,"R",6015
"6650",179317,7,"R",11,"R",6,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",6,"R",5,"R",132,"R",72,"R",60,"R",823099,"R",445985,"R",377114,"R",6236,"R",6194,"R",6285
"6651",179326,1,"R",36,"R",26,"R",10,"R",31,"R",22,"R",9,"R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",333,"R",242,"R",91,"R",2381961,"R",1762368,"R",619593,"R",7153,"R",7283,"R",6809
"6652",179326,2,"R",25,"R",18,"R",7,"R",24,"R",17,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",228,"R",165,"R",63,"R",1460967,"R",1026582,"R",434385,"R",6408,"R",6222,"R",6895
"6653",179326,3,"R",31,"R",15,"R",16,"R",22,"R",12,"R",10,"R",6,"R",2,"R",4,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",2,"R",294,"R",140,"R",154,"R",1588694,"R",774549,"R",814145,"R",5404,"R",5532,"R",5287
"6654",179326,4,"R",33,"R",11,"R",22,"R",21,"R",9,"R",12,"R",5,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"R",7,"R",1,"R",6,"R",323,"R",103,"R",220,"R",1419363,"R",450473,"R",968890,"R",4394,"R",4374,"R",4404
"6655",179326,5,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",9,"R",30906,"Z",0,"R",30906,"R",3434,"A",NA,"R",3434
"6656",179326,6,"R",2,"R",1,"R",1,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",9,"R",9,"R",75269,"R",43269,"R",32000,"R",4182,"R",4808,"R",3556
"6657",179326,7,"R",128,"R",71,"R",57,"R",101,"R",61,"R",40,"R",14,"R",5,"R",9,"Z",0,"Z",0,"Z",0,"R",13,"R",5,"R",8,"R",1205,"R",659,"R",546,"R",6957160,"R",4057241,"R",2899919,"R",5774,"R",6157,"R",5311
"6658",179344,1,"R",4,"R",2,"R",2,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",36,"R",18,"R",18,"R",249498,"R",120797,"R",128701,"R",6931,"R",6711,"R",7150
"6659",179344,2,"R",6,"R",5,"R",1,"R",6,"R",5,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",54,"R",45,"R",9,"R",314486,"R",264620,"R",49866,"R",5824,"R",5880,"R",5541
"6660",179344,3,"R",15,"R",6,"R",9,"R",15,"R",6,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",135,"R",54,"R",81,"R",678036,"R",254616,"R",423420,"R",5022,"R",4715,"R",5227
"6661",179344,4,"R",10,"R",1,"R",9,"R",9,"R",1,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",93,"R",9,"R",84,"R",514384,"R",41806,"R",472578,"R",5531,"R",4645,"R",5626
"6662",179344,5,"R",3,"R",1,"R",2,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",9,"R",18,"R",111588,"R",35766,"R",75822,"R",4133,"R",3974,"R",4212
"6663",179344,7,"R",38,"R",15,"R",23,"R",37,"R",15,"R",22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",345,"R",135,"R",210,"R",1867992,"R",717605,"R",1150387,"R",5414,"R",5316,"R",5478
"6664",179450,1,"R",2,"Z",0,"R",2,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"Z",0,"R",18,"R",198333,"Z",0,"R",198333,"R",11019,"A",NA,"R",11019
"6665",179450,2,"R",6,"Z",0,"R",6,"R",6,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",54,"Z",0,"R",54,"R",462078,"Z",0,"R",462078,"R",8557,"A",NA,"R",8557
"6666",179450,3,"R",13,"R",1,"R",12,"R",13,"R",1,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",117,"R",9,"R",108,"R",777235,"R",59150,"R",718085,"R",6643,"R",6572,"R",6649
"6667",179450,4,"R",5,"R",1,"R",4,"R",5,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",45,"R",9,"R",36,"R",277686,"R",57000,"R",220686,"R",6171,"R",6333,"R",6130
"6668",179450,7,"R",26,"R",2,"R",24,"R",26,"R",2,"R",24,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",234,"R",18,"R",216,"R",1715332,"R",116150,"R",1599182,"R",7330,"R",6453,"R",7404
"6669",179511,4,"R",9,"R",5,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",5,"R",4,"R",108,"R",60,"R",48,"R",375506,"R",206671,"R",168835,"R",3477,"R",3445,"R",3517
"6670",179511,7,"R",9,"R",5,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",5,"R",4,"R",108,"R",60,"R",48,"R",375506,"R",206671,"R",168835,"R",3477,"R",3445,"R",3517
"6671",179539,6,"R",77,"R",29,"R",48,"Z",0,"Z",0,"Z",0,"R",54,"R",24,"R",30,"Z",0,"Z",0,"Z",0,"R",23,"R",5,"R",18,"R",816,"R",300,"R",516,"R",3992485,"R",1499147,"R",2493338,"R",4893,"R",4997,"R",4832
"6672",179539,7,"R",77,"R",29,"R",48,"Z",0,"Z",0,"Z",0,"R",54,"R",24,"R",30,"Z",0,"Z",0,"Z",0,"R",23,"R",5,"R",18,"R",816,"R",300,"R",516,"R",3992485,"R",1499147,"R",2493338,"R",4893,"R",4997,"R",4832
"6673",179548,1,"R",6,"R",1,"R",5,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4,"R",66,"R",9,"R",57,"R",553356,"R",65118,"R",488238,"R",8384,"R",7235,"R",8566
"6674",179548,2,"R",12,"R",6,"R",6,"R",12,"R",6,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",108,"R",54,"R",54,"R",636128,"R",324430,"R",311698,"R",5890,"R",6008,"R",5772
"6675",179548,3,"R",23,"R",2,"R",21,"R",23,"R",2,"R",21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",207,"R",18,"R",189,"R",1158723,"R",96900,"R",1061823,"R",5598,"R",5383,"R",5618
"6676",179548,4,"R",12,"R",4,"R",8,"R",12,"R",4,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",108,"R",36,"R",72,"R",407156,"R",141072,"R",266084,"R",3770,"R",3919,"R",3696
"6677",179548,6,"R",2,"R",1,"R",1,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",9,"R",9,"R",175374,"R",110000,"R",65374,"R",9743,"R",12222,"R",7264
"6678",179548,7,"R",55,"R",14,"R",41,"R",51,"R",14,"R",37,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4,"R",507,"R",126,"R",381,"R",2930737,"R",737520,"R",2193217,"R",5781,"R",5853,"R",5756
"6679",179557,1,"R",135,"R",84,"R",51,"R",135,"R",84,"R",51,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1215,"R",756,"R",459,"R",11428848,"R",7308631,"R",4120217,"R",9406,"R",9668,"R",8977
"6680",179557,2,"R",59,"R",30,"R",29,"R",59,"R",30,"R",29,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",531,"R",270,"R",261,"R",4044511,"R",2089469,"R",1955042,"R",7617,"R",7739,"R",7491
"6681",179557,3,"R",78,"R",32,"R",46,"R",78,"R",32,"R",46,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",702,"R",288,"R",414,"R",4514769,"R",1840553,"R",2674216,"R",6431,"R",6391,"R",6459
"6682",179557,4,"R",115,"R",43,"R",72,"R",114,"R",42,"R",72,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1038,"R",390,"R",648,"R",5360392,"R",2046145,"R",3314247,"R",5164,"R",5247,"R",5115
"6683",179557,7,"R",387,"R",189,"R",198,"R",386,"R",188,"R",198,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",3486,"R",1704,"R",1782,"R",25348520,"R",13284798,"R",12063722,"R",7272,"R",7796,"R",6770
"6684",179566,1,"R",255,"R",165,"R",90,"R",220,"R",146,"R",74,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",35,"R",19,"R",16,"R",2400,"R",1542,"R",858,"R",22106883,"R",14405975,"R",7700908,"R",9211,"R",9342,"R",8975
"6685",179566,2,"R",150,"R",88,"R",62,"R",132,"R",80,"R",52,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",8,"R",10,"R",1404,"R",816,"R",588,"R",10885021,"R",6589348,"R",4295673,"R",7753,"R",8075,"R",7306
"6686",179566,3,"R",156,"R",74,"R",82,"R",140,"R",70,"R",70,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",4,"R",12,"R",1452,"R",678,"R",774,"R",9974799,"R",4842896,"R",5131903,"R",6870,"R",7143,"R",6630
"6687",179566,4,"R",167,"R",55,"R",112,"R",158,"R",52,"R",106,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",3,"R",6,"R",1530,"R",504,"R",1026,"R",7339879,"R",2445195,"R",4894684,"R",4797,"R",4852,"R",4771
"6688",179566,6,"R",1,"R",1,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",9,"Z",0,"R",45000,"R",45000,"Z",0,"R",5000,"R",5000,"A",NA
"6689",179566,7,"R",729,"R",383,"R",346,"R",651,"R",349,"R",302,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",78,"R",34,"R",44,"R",6795,"R",3549,"R",3246,"R",50351582,"R",28328414,"R",22023168,"R",7410,"R",7982,"R",6785
"6690",179645,6,"R",62,"R",23,"R",39,"R",62,"R",23,"R",39,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",558,"R",207,"R",351,"R",3016512,"R",1124661,"R",1891851,"R",5406,"R",5433,"R",5390
